"unique_id","insee","is_student","current_age","Activity_type","sex","household_type","JOB_42","highest_diploma","target"
89000,"89418",FALSE,72,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",62.7239
89004,"89418",FALSE,22,"type|1|1","Male","TYPEM4-4","csp_6_7","edu1-3",62.5975
89005,"89419",FALSE,42,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-8",77.9998
89008,"89420",FALSE,30,"type|1|2","Male","TYPEM1-1","csp_6_3","edu1-4",71.2099
89009,"89421",TRUE,15,"type|2|2","Female","TYPEM3-2","csp_8_4","edu3",68.925
89010,"89427",TRUE,16,"type|2|2","Male","TYPEM4-1","csp_8_5","edu3",83.0192
89014,"89433",FALSE,34,"type|1|1","Male","TYPEM4-1","csp_6_4","edu1-5",74.3175
89015,"89434",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_4_3","edu1-8",95.0852
89017,"89437",FALSE,67,"type|2|1","Male","TYPEM4-3","csp_7_1","edu1-3",55.413
89018,"89438",FALSE,62,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",50.3236
89021,"89438",FALSE,67,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-8",52.6606
89022,"89438",FALSE,80,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-3",60.0399
89024,"89439",FALSE,32,"type|1|1","Male","TYPEM4-1","csp_6_2","edu1-5",78.2693
89025,"89439",TRUE,21,"type|1|1","Female","TYPEM4-1","csp_6_7","edu1-7",86.974
89027,"89441",FALSE,25,"type|1|1","Female","TYPEM4-1","csp_4_8","edu1-8",79.9889
89031,"89443",FALSE,85,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-3",51.1861
89035,"89450",FALSE,25,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-6",68.201
89037,"89453",FALSE,28,"type|1|1","Female","TYPEM1-2","csp_5_6","edu1-4",56.9022
89040,"89460",FALSE,51,"type|1|1","Female","TYPEM4-1","csp_3_7","edu3",60.9539
89041,"89460",FALSE,55,"type|2|5","Male","TYPEM1-1","csp_8_5","edu1-7",77.0453
89042,"89460",FALSE,95,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1",61.411
89043,"89460",FALSE,64,"type|2|1","Female","TYPEM4-2","csp_7_7","edu1-3",45.4224
89048,"89464",FALSE,61,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-2",56.1503
89049,"89464",FALSE,25,"type|1|1","Male","TYPEM4-2","csp_4_7","edu1-4",56.3811
89051,"89465",FALSE,53,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-6",72.3807
89053,"89466",TRUE,19,"type|1|1","Female","TYPEM1-2","csp_5_6","edu1-3",45.6119
89055,"89467",FALSE,78,"type|2|1","Female","TYPEM1-2","csp_7_4","edu1-1",51.5731
89057,"89467",TRUE,28,"type|2|2","Male","TYPEM4-3","csp_8_4","edu1-7",93.4267
89060,"89469",FALSE,73,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-7",60.5993
89062,"89471",TRUE,19,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",92.9794
89064,"89478",FALSE,45,"type|1|1","Male","TYPEM3-1","csp_5_5","edu1-3",55.8621
89066,"89480",FALSE,68,"type|2|1","Female","TYPEM3-2","csp_8_6","edu3",56.745
89067,"89480",FALSE,54,"type|1|1","Male","TYPEM1-1","csp_4_7","edu1-6",75.3255
89068,"89480",FALSE,35,"type|1|1","Female","TYPEM4-1","csp_6_2","edu1-4",79.4403
89069,"89480",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-6",60.5712
89070,"89481",FALSE,85,"type|2|1","Female","TYPEM1-2","csp_7_8","edu2",59.6116
89071,"90002",FALSE,82,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",59.2037
89072,"90005",FALSE,57,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1",52.137
89075,"90008",FALSE,72,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-6",56.5104
89076,"90008",FALSE,53,"type|1|1","Female","TYPEM4-3","csp_6_3","edu1",50.1707
89077,"90008",TRUE,18,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-3",79.9282
89079,"90008",FALSE,53,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-2",69.3308
89080,"90008",FALSE,58,"type|1|2","Male","TYPEM1-1","csp_6_3","edu1-3",73.5797
89081,"90008",FALSE,52,"type|1|1","Male","TYPEM3-1","csp_2_2","edu1-3",62.1659
89083,"90009",FALSE,43,"type|1|1","Male","TYPEM2-0","csp_6_2","edu1-4",64.754
89086,"90009",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-5",59.3453
89087,"90010",FALSE,22,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-6",70.7738
89088,"90010",FALSE,42,"type|1|1","Female","TYPEM4-1","csp_4_7","edu1-6",62.0705
89090,"90010",FALSE,65,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-1",50.0886
89092,"90010",TRUE,17,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",84.3651
89094,"90010",FALSE,84,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-2",50.6036
89095,"90010",TRUE,17,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",84.1504
89097,"90010",FALSE,63,"type|1|1","Female","TYPEM4-3","csp_5_4","edu1-8",43.0098
89098,"90010",FALSE,72,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",50.3858
89101,"90010",FALSE,29,"type|1|1","Male","TYPEM4-3","csp_5_6","edu1-3",36.8583
89104,"90010",FALSE,63,"type|1|2","Male","TYPEM4-4","csp_6_4","edu1-1",59.3016
89106,"90010",TRUE,24,"type|1|1","Male","TYPEM4-1","csp_6_8","edu1-5",76.2807
89107,"90010",FALSE,63,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",52.2727
89108,"90010",FALSE,53,"type|1|1","Male","TYPEM4-2","csp_3_1","edu1-8",72.6732
89111,"90010",TRUE,22,"type|2|2","Male","TYPEM2-0","csp_8_4","edu1-4",89.2555
89112,"90010",FALSE,51,"type|2|5","Male","TYPEM1-1","csp_8_5","edu1-3",60.1991
89113,"90010",FALSE,43,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",51.1713
89114,"90010",FALSE,49,"type|1|1","Male","TYPEM4-4","csp_4_8","edu1-4",71.2195
89115,"90010",FALSE,45,"type|1|1","Male","TYPEM4-1","csp_4_8","edu1-6",59.5204
89117,"90010",FALSE,90,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",49.9234
89118,"90010",FALSE,54,"type|1|2","Female","TYPEM3-2","csp_5_6","edu1-3",50.0669
89119,"90010",FALSE,33,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-6",59.0946
89121,"90010",FALSE,56,"type|1|1","Female","TYPEM4-1","csp_4_2","edu1-4",73.6314
89127,"90010",FALSE,28,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-5",32.6166
89128,"90010",FALSE,49,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-3",49.2697
89129,"90010",FALSE,35,"type|2|4","Female","TYPEM4-4","csp_8_5","edu2",48.3891
89130,"90010",FALSE,37,"type|1|1","Male","TYPEM4-1","csp_4_8","edu1-5",71.0431
89133,"90010",FALSE,58,"type|1|1","Female","TYPEM4-1","csp_1_1","edu1-3",32.2928
89134,"90010",FALSE,53,"type|1|1","Male","TYPEM3-1","csp_2_1","edu1-5",64.3165
89138,"90010",FALSE,46,"type|1|2","Male","TYPEM1-1","csp_6_4","edu3",62.3409
89142,"90010",FALSE,70,"type|2|1","Female","TYPEM1-2","csp_7_2","edu1-2",56.6816
89145,"90010",FALSE,48,"type|1|1","Male","TYPEM4-1","csp_3_1","edu1-8",69.1652
89153,"90010",FALSE,54,"type|1|1","Female","TYPEM1-2","csp_4_8","edu1-5",72.163
89156,"90010",FALSE,71,"type|2|1","Male","TYPEM4-2","csp_7_8","edu2",59.6626
89161,"90010",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu3",73.6162
89165,"90010",FALSE,53,"type|1|1","Female","TYPEM4-3","csp_5_6","edu1-5",50.4677
89166,"90010",FALSE,27,"type|1|1","Male","TYPEM4-1","csp_1_2","edu1-3",44.5385
89171,"90010",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-5",48.7101
89172,"90010",FALSE,67,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1",55.9115
89175,"90017",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-3",63.8354
89178,"90017",TRUE,18,"type|2|2","Male","TYPEM3-2","csp_8_4","edu3",74.2246
89179,"90017",FALSE,30,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-5",74.1963
89180,"90020",FALSE,31,"type|1|1","Male","TYPEM4-1","csp_4_8","edu1-5",83.73
89181,"90022",FALSE,47,"type|1|1","Male","TYPEM4-2","csp_3_7","edu1-5",58.2058
89184,"90023",FALSE,21,"type|1|1","Male","TYPEM4-1","csp_6_2","edu1-7",81.5953
89186,"90026",FALSE,55,"type|1|1","Male","TYPEM4-2","csp_6_5","edu1-4",72.0713
89187,"90026",FALSE,71,"type|2|1","Female","TYPEM4-4","csp_7_8","edu1-1",53.5278
89189,"90029",FALSE,50,"type|1|1","Male","TYPEM1-1","csp_3_7","edu1-4",77.2931
89193,"90029",FALSE,57,"type|1|1","Male","TYPEM4-2","csp_5_2","edu1-3",53.7706
89195,"90031",FALSE,24,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-4",74.8394
89196,"90032",FALSE,54,"type|1|1","Male","TYPEM4-2","csp_6_7","edu1-3",60.7419
89198,"90032",FALSE,69,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",56.8629
89202,"90033",TRUE,20,"type|2|2","Male","TYPEM4-3","csp_8_4","edu1-4",98.5715
89204,"90033",FALSE,15,"type|2|2","Male","TYPEM2-0","csp_8_4","edu1-2",75.5366
89206,"90033",FALSE,60,"type|1|1","Male","TYPEM4-1","csp_3_7","edu1-6",84.5478
89207,"90033",FALSE,59,"type|1|1","Male","TYPEM4-1","csp_6_5","edu1-1",61.187
89208,"90033",FALSE,66,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-3",55.3446
89212,"90035",FALSE,37,"type|1|1","Male","TYPEM1-1","csp_4_8","edu1-7",66.3805
89217,"90039",FALSE,62,"type|2|1","Female","TYPEM4-2","csp_7_8","edu1-1",47.5944
89220,"90042",FALSE,62,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-3",54.5996
89221,"90042",FALSE,81,"type|2|1","Male","TYPEM4-4","csp_7_1","edu1-1",61.532
89226,"90051",FALSE,75,"type|2|1","Female","TYPEM1-2","csp_7_2","edu2",63.0062
89229,"90052",FALSE,63,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-4",66.8926
89231,"90052",FALSE,79,"type|2|1","Male","TYPEM4-4","csp_7_1","edu1-1",63.1196
89233,"90053",FALSE,44,"type|2|4","Female","TYPEM4-2","csp_8_5","edu3",51.4789
89235,"90053",FALSE,37,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",59.1406
89237,"90056",FALSE,71,"type|2|1","Male","TYPEM1-1","csp_7_8","edu2",67.4957
89240,"90060",FALSE,35,"type|1|1","Female","TYPEM4-4","csp_5_4","edu1-7",61.9949
89241,"90063",FALSE,72,"type|1|1","Male","TYPEM1-1","csp_6_4","edu1-1",58.2143
89243,"90069",FALSE,74,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-4",57.0176
89246,"90075",FALSE,33,"type|1|1","Male","TYPEM4-4","csp_5_5","edu1-3",41.7735
89247,"90075",TRUE,15,"type|1|1","Male","TYPEM4-1","csp_6_8","edu3",64.3082
89249,"90076",FALSE,63,"type|1|1","Female","TYPEM1-2","csp_5_2","edu1-5",65.0055
89250,"90076",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_6_7","edu1-4",55.0813
89251,"90081",FALSE,19,"type|1|1","Male","TYPEM3-1","csp_5_3","edu3",46.4637
89252,"90081",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-5",51.2465
89253,"90081",FALSE,93,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",47.0183
89254,"90081",FALSE,54,"type|1|1","Female","TYPEM2-0","csp_5_6","edu1-2",61.6275
89257,"90089",FALSE,47,"type|1|2","Female","TYPEM4-2","csp_5_6","edu3",55.124
89258,"90089",TRUE,22,"type|1|1","Female","TYPEM1-2","csp_5_2","edu1-4",52.4999
89259,"90089",TRUE,15,"type|2|2","Male","TYPEM3-2","csp_8_4","edu3",77.5603
89260,"90093",FALSE,72,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-1",51.1501
89263,"90099",FALSE,66,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",59.1599
89264,"90099",FALSE,47,"type|1|1","Male","TYPEM4-2","csp_6_8","edu3",46.0397
89265,"90099",FALSE,61,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-3",50.7537
89266,"90099",TRUE,34,"type|1|1","Female","TYPEM1-2","csp_3_4","edu1-9",46.9877
89267,"90099",FALSE,63,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-8",80.8932
89268,"90101",FALSE,25,"type|1|1","Male","TYPEM4-1","csp_5_5","edu1-5",53.4745
89270,"90103",FALSE,87,"type|2|1","Female","TYPEM4-1","csp_7_4","edu1-1",54.32
89272,"90104",FALSE,49,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-7",70.3462
89273,"91016",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-7",60.5207
89276,"91016",FALSE,45,"type|1|1","Male","TYPEM4-1","csp_3_7","edu1-8",78.1253
89278,"91016",FALSE,88,"type|2|1","Male","TYPEM1-1","csp_7_5","edu1-8",62.8393
89282,"91021",FALSE,30,"type|1|1","Male","TYPEM4-1","csp_4_2","edu1-7",72.3
89283,"91021",FALSE,25,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",68.7037
89288,"91021",FALSE,48,"type|1|1","Male","TYPEM1-1","csp_6_2","edu1-3",44.6391
89291,"91021",FALSE,74,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",58.2844
89293,"91021",FALSE,73,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",59.7353
89294,"91021",FALSE,65,"type|1|1","Female","TYPEM4-3","csp_5_6","edu1-1",49.1417
89297,"91027",FALSE,35,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-5",67.5446
89298,"91027",FALSE,50,"type|1|2","Female","TYPEM4-2","csp_5_6","edu1-3",63.004
89299,"91027",TRUE,22,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-7",102.5842
89300,"91027",FALSE,66,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-6",61.9808
89302,"91027",FALSE,50,"type|1|1","Male","TYPEM4-1","csp_6_2","edu1-5",66.9425
89304,"91027",FALSE,55,"type|1|2","Male","TYPEM4-4","csp_6_3","edu1-3",68.3606
89306,"91027",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-6",59.8484
89308,"91027",FALSE,42,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",71.3222
89309,"91027",FALSE,48,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1",56.3126
89310,"91027",FALSE,55,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-2",68.9948
89311,"91027",TRUE,39,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-4",93.8987
89312,"91027",FALSE,69,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-3",57.0725
89314,"91027",FALSE,92,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",54.8111
89315,"91027",FALSE,39,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-7",62.2115
89320,"91027",FALSE,21,"type|2|5","Female","TYPEM4-2","csp_8_5","edu2",59.3435
89321,"91027",FALSE,42,"type|1|1","Female","TYPEM4-4","csp_5_5","edu1-6",46.2747
89322,"91027",FALSE,46,"type|1|1","Male","TYPEM4-2","csp_6_4","edu3",56.8568
89323,"91027",FALSE,68,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-3",58.7272
89325,"91027",FALSE,50,"type|1|1","Male","TYPEM4-1","csp_4_3","edu1-7",92.7178
89327,"91027",FALSE,46,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-3",66.8663
89328,"91027",FALSE,49,"type|1|1","Male","TYPEM1-1","csp_3_8","edu1-8",74.0323
89329,"91027",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",68.2803
89332,"91027",FALSE,42,"type|2|5","Female","TYPEM4-4","csp_8_5","edu1-4",58.9
89333,"91027",FALSE,16,"type|2|5","Male","TYPEM3-2","csp_8_5","edu1-4",73.196
89335,"91027",FALSE,73,"type|1|1","Female","TYPEM4-3","csp_6_4","edu1",49.5231
89336,"91027",FALSE,66,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",55.5764
89342,"91027",FALSE,29,"type|2|5","Male","TYPEM4-3","csp_8_5","edu1-4",72.1697
89343,"91027",TRUE,17,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",94.526
89346,"91027",FALSE,83,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-1",69.0773
89348,"91027",FALSE,49,"type|1|1","Male","TYPEM4-2","csp_6_4","edu2",62.7302
89349,"91027",FALSE,56,"type|1|1","Male","TYPEM4-1","csp_2_3","edu1-5",66.191
89351,"91037",FALSE,55,"type|1|1","Female","TYPEM4-1","csp_2_2","edu1-2",62.8626
89355,"91044",FALSE,71,"type|2|1","Female","TYPEM4-4","csp_7_8","edu1-4",55.6924
89356,"91045",FALSE,54,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",74.3989
89357,"91045",TRUE,18,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",91.2808
89359,"91045",FALSE,54,"type|1|1","Male","TYPEM3-2","csp_6_5","edu1-3",44.1871
89360,"91045",FALSE,32,"type|1|2","Female","TYPEM4-2","csp_6_3","edu1-4",63.4872
89363,"91047",FALSE,36,"type|1|1","Female","TYPEM4-1","csp_2_2","edu1-6",56.9578
89367,"91064",FALSE,79,"type|2|1","Male","TYPEM1-1","csp_7_2","edu1-3",70.8666
89368,"91064",TRUE,28,"type|2|2","Female","TYPEM1-2","csp_8_4","edu1-8",88.0212
89369,"91064",FALSE,58,"type|2|4","Female","TYPEM2-0","csp_8_5","edu2",66.4677
89370,"91064",TRUE,21,"type|2|2","Male","TYPEM3-2","csp_8_4","edu1-4",96.7574
89371,"91080",FALSE,64,"type|1|1","Male","TYPEM4-2","csp_3_8","edu1-8",64.7687
89375,"91085",FALSE,70,"type|2|1","Female","TYPEM1-2","csp_7_2","edu1",64.1413
89376,"91085",FALSE,48,"type|1|2","Female","TYPEM4-2","csp_4_2","edu1-8",69.4473
89377,"91085",FALSE,32,"type|1|1","Male","TYPEM1-1","csp_3_7","edu1-8",71.8648
89378,"91085",FALSE,47,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-6",67.4837
89379,"91085",TRUE,19,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",86.5676
89381,"91085",FALSE,31,"type|1|1","Male","TYPEM4-3","csp_4_2","edu1-6",58.7716
89384,"91086",FALSE,84,"type|2|1","Male","TYPEM1-1","csp_7_4","edu1-9",62.506
89387,"91086",FALSE,29,"type|1|2","Female","TYPEM3-2","csp_8_1","edu1-8",52.3022
89390,"91086",TRUE,51,"type|1|1","Female","TYPEM3-2","csp_4_2","edu1-8",75.1419
89391,"91086",FALSE,27,"type|1|2","Male","TYPEM3-2","csp_6_7","edu1-2",50.4245
89394,"91093",FALSE,50,"type|1|1","Female","TYPEM3-2","csp_3_4","edu1-9",52.1101
89395,"91095",FALSE,29,"type|2|5","Male","TYPEM2-0","csp_8_5","edu2",63.577
89396,"91095",FALSE,34,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",62.4816
89402,"91097",FALSE,79,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",53.9122
89403,"91097",FALSE,50,"type|2|5","Male","TYPEM2-0","csp_8_5","edu3",54.5015
89406,"91097",FALSE,63,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1",59.4361
89407,"91097",FALSE,64,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-3",51.372
89408,"91097",FALSE,51,"type|1|1","Male","TYPEM1-1","csp_3_7","edu1-6",67.7925
89411,"91099",FALSE,44,"type|1|2","Male","TYPEM3-1","csp_4_8","edu1-5",81.9566
89414,"91103",FALSE,79,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-8",63.1911
89415,"91103",FALSE,55,"type|1|1","Female","TYPEM1-2","csp_3_7","edu1-5",57.6829
89417,"91103",FALSE,52,"type|1|1","Male","TYPEM4-1","csp_3_5","edu1-5",62.0563
89421,"91103",FALSE,43,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-6",63.0626
89422,"91103",FALSE,54,"type|1|1","Female","TYPEM3-2","csp_3_8","edu1-6",52.9076
89423,"91103",FALSE,36,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-6",63.4587
89424,"91103",FALSE,95,"type|2|1","Male","TYPEM3-1","csp_7_7","edu1-2",66.7348
89428,"91103",FALSE,95,"type|2|1","Female","TYPEM1-2","csp_7_4","edu1-8",58.149
89430,"91103",FALSE,40,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",54.5625
89432,"91103",FALSE,76,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",57.2246
89433,"91103",FALSE,32,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",74.4094
89434,"91103",FALSE,51,"type|1|1","Male","TYPEM3-1","csp_3_8","edu1-7",75.8599
89436,"91103",FALSE,48,"type|1|1","Male","TYPEM2-0","csp_6_8","edu3",52.9511
89438,"91103",FALSE,57,"type|2|5","Male","TYPEM1-1","csp_8_5","edu1-3",65.1973
89439,"91103",FALSE,32,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-6",68.1805
89442,"91103",FALSE,42,"type|1|1","Male","TYPEM4-2","csp_6_4","edu1-3",59.4994
89445,"91103",FALSE,27,"type|1|1","Male","TYPEM1-1","csp_6_7","edu1-4",60.1694
89446,"91103",FALSE,58,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-7",76.9417
89448,"91103",FALSE,40,"type|1|1","Male","TYPEM1-1","csp_6_8","edu2",68.1387
89453,"91103",FALSE,28,"type|1|1","Female","TYPEM3-2","csp_4_6","edu1-7",58.2344
89457,"91105",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_8","edu2",56.923
89461,"91105",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_3_4","edu1-7",78.0107
89463,"91105",FALSE,43,"type|1|1","Female","TYPEM3-2","csp_3_3","edu1-7",61.8049
89464,"91105",FALSE,25,"type|1|1","Male","TYPEM4-1","csp_6_4","edu1-5",56.4644
89466,"91105",FALSE,61,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",39.4025
89467,"91105",FALSE,43,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-6",68.0093
89468,"91105",FALSE,51,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-7",72.0572
89470,"91105",FALSE,30,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-5",44.8153
89474,"91111",FALSE,94,"type|2|1","Female","TYPEM3-2","csp_8_6","edu1-1",62.6426
89475,"91111",FALSE,46,"type|1|2","Female","TYPEM4-2","csp_4_6","edu1-3",58.5538
89478,"91111",FALSE,42,"type|1|1","Male","TYPEM4-2","csp_6_7","edu3",51.3702
89480,"91112",FALSE,23,"type|1|1","Female","TYPEM2-0","csp_5_6","edu1-2",48.6143
89481,"91114",FALSE,65,"type|2|1","Male","TYPEM2-0","csp_7_4","edu1-8",68.0401
89482,"91114",FALSE,64,"type|2|1","Male","TYPEM4-3","csp_7_4","edu1-7",66.7451
89483,"91114",FALSE,22,"type|1|1","Female","TYPEM3-2","csp_5_6","edu1-2",53.2405
89487,"91114",FALSE,34,"type|2|5","Male","TYPEM1-1","csp_8_5","edu1-6",71.5269
89491,"91114",FALSE,34,"type|1|1","Female","TYPEM3-2","csp_4_3","edu1-7",78.1132
89492,"91114",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-6",68.384
89493,"91114",FALSE,37,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-7",78.8407
89495,"91114",FALSE,82,"type|2|1","Male","TYPEM4-4","csp_7_8","edu2",68.4544
89499,"91114",FALSE,56,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-6",73.6617
89500,"91114",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_6_7","edu1-5",62.952
89501,"91114",FALSE,67,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",51.7874
89502,"91114",TRUE,20,"type|1|2","Female","TYPEM4-1","csp_8_1","edu1-4",74.5817
89503,"91114",FALSE,20,"type|1|1","Female","TYPEM3-2","csp_5_5","edu1-1",49.3632
89504,"91114",FALSE,52,"type|1|1","Female","TYPEM4-1","csp_4_2","edu1-6",68.2327
89506,"91114",FALSE,41,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-4",81.1661
89507,"91114",FALSE,81,"type|2|1","Male","TYPEM4-4","csp_7_8","edu2",68.9934
89508,"91114",TRUE,15,"type|2|2","Female","TYPEM3-2","csp_8_5","edu3",70.305
89509,"91114",TRUE,21,"type|2|2","Female","TYPEM3-2","csp_8_4","edu1-4",87.1692
89512,"91114",FALSE,61,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-8",78.6516
89515,"91114",FALSE,83,"type|2|1","Female","TYPEM3-2","csp_7_7","edu1",58.5428
89516,"91114",FALSE,30,"type|1|2","Female","TYPEM4-2","csp_5_6","edu1-5",60.57
89517,"91114",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_5_6","edu1",55.54
89518,"91114",FALSE,34,"type|1|1","Male","TYPEM4-1","csp_2_1","edu1-6",75.6572
89520,"91114",FALSE,64,"type|1|1","Female","TYPEM1-2","csp_3_1","edu1-8",72.1798
89524,"91114",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-7",66.5881
89525,"91114",FALSE,78,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",55.7525
89526,"91114",FALSE,82,"type|2|1","Female","TYPEM1-2","csp_7_8","edu1-3",52.6363
89529,"91114",FALSE,77,"type|2|1","Female","TYPEM1-2","csp_7_5","edu1-8",52.7352
89530,"91114",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_6_5","edu1-3",61.5696
89533,"91115",FALSE,20,"type|2|5","Female","TYPEM4-3","csp_8_5","edu1-2",49.9379
89534,"91115",FALSE,50,"type|1|1","Male","TYPEM1-1","csp_3_3","edu1-3",71.6012
89535,"91115",FALSE,43,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",70.3315
89536,"91115",FALSE,22,"type|2|5","Male","TYPEM3-2","csp_8_5","edu1-2",59.25
89538,"91115",FALSE,65,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-7",56.594
89539,"91122",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu3",75.8358
89540,"91122",FALSE,63,"type|1|1","Female","TYPEM4-3","csp_2_2","edu1-5",42.3114
89542,"91122",FALSE,63,"type|2|1","Female","TYPEM4-2","csp_7_7","edu1-3",43.0538
